Timestamp,Year,Month,Day,State,Start_Lat,Start_Lon,End_Lat,End_Lon,EF,Injuries,Fatalities,Loss,Crop_Loss,Length,Width
1955-04-26 18:15:00,1955,4,26,OK,35.08,-98.6,0.0,0.0,2,0,0,5000000.0,,0.1,10
1955-04-26 18:15:00,1955,4,26,OK,35.13,-98.6,0.0,0.0,0,0,0,2000000.0,,0.1,10
1955-04-26 18:30:00,1955,4,26,OK,35.2,-98.25,0.0,0.0,2,0,0,4000000.0,,2.0,10
1955-04-27 17:20:00,1955,4,27,KS,38.38,-97.62,38.48,-97.52,2,0,0,4000000.0,,8.7,100
1955-04-27 17:30:00,1955,4,27,KS,38.03,-97.68,0.0,0.0,2,0,0,4000000.0,,2.0,10
1955-04-27 17:30:00,1955,4,27,KS,38.8,-97.58,0.0,0.0,0,0,0,,,0.3,10
1955-04-27 17:50:00,1955,4,27,KS,38.38,-97.42,38.52,-97.3,1,0,0,4000000.0,,11.1,200
1955-04-27 18:00:00,1955,4,27,KS,37.23,-98.03,0.0,0.0,0,0,0,,,0.1,10
1955-04-27 19:00:00,1955,4,27,MN,43.62,-95.6,0.0,0.0,1,0,0,2000000.0,,0.1,10
1955-04-27 19:00:00,1955,4,27,KS,39.03,-97.27,0.0,0.0,1,0,0,,,0.1,10
1955-04-27 21:00:00,1955,4,27,OK,36.42,-98.75,0.0,0.0,1,1,0,3000000.0,,0.1,10
1955-04-27 21:00:00,1955,4,27,OK,36.42,-97.75,0.0,0.0,0,0,0,3000000.0,,0.1,10
1955-04-27 21:30:00,1955,4,27,NE,40.73,-96.78,0.0,0.0,1,0,0,3000000.0,,0.5,10
1955-04-28 21:00:00,1955,4,28,IL,41.9,-88.32,41.9,-88.08,1,3,0,6000000.0,,10.4,10
1955-04-02 15:30:00,1955,4,2,GA,32.3,-83.08,32.28,-83.0,1,0,0,4000000.0,,5.2,50
1955-04-02 16:00:00,1955,4,2,GA,31.73,-82.38,31.77,-82.3,1,0,0,4000000.0,,5.7,100
1955-04-02 16:00:00,1955,4,2,GA,31.53,-83.52,31.55,-83.47,2,0,0,4000000.0,,3.8,880
1955-04-02 16:20:00,1955,4,2,GA,31.63,-82.88,0.0,0.0,1,1,0,5000000.0,,4.0,300
1955-04-02 18:00:00,1955,4,2,FL,26.05,-80.17,0.0,0.0,1,0,0,2000000.0,,0.1,10
1955-04-02 20:25:00,1955,4,2,GA,32.03,-81.08,32.08,-81.03,1,0,0,4000000.0,,5.1,200
1955-04-03 19:00:00,1955,4,3,IA,40.75,-95.03,0.0,0.0,1,0,0,3000000.0,,0.5,440
1955-04-04 15:05:00,1955,4,4,LA,30.83,-93.03,0.0,0.0,1,0,0,4000000.0,,1.0,500
1955-04-04 16:10:00,1955,4,4,IA,41.77,-93.98,41.93,-93.92,2,0,0,4000000.0,,11.6,440
1955-04-04 20:00:00,1955,4,4,AR,36.33,-93.6,36.35,-93.42,2,0,0,4000000.0,,10.2,50
1955-04-05 06:20:00,1955,4,5,TX,32.93,-99.8,33.03,-99.07,2,6,0,5000000.0,,43.7,67
1955-04-05 08:30:00,1955,4,5,TX,33.82,-98.18,0.0,0.0,2,0,0,3000000.0,,0.1,10
1955-04-06 02:30:00,1955,4,6,TX,33.63,-96.6,33.58,-96.08,3,27,1,6000000.0,,30.2,67
1955-04-06 02:45:00,1955,4,6,TX,33.43,-98.4,33.47,-98.03,3,0,0,5000000.0,,21.7,10
1955-04-06 04:00:00,1955,4,6,TX,33.17,-94.35,0.0,0.0,1,2,0,3000000.0,,0.1,100
1955-04-06 04:20:00,1955,4,6,TX,33.57,-97.22,33.63,-96.97,3,0,0,5000000.0,,15.1,10
1955-04-06 04:30:00,1955,4,6,TX,33.37,-97.18,33.45,-96.53,2,1,0,4000000.0,,37.9,10
1955-04-06 05:50:00,1955,4,6,TX,33.57,-96.9,33.62,-96.83,2,0,0,,,5.2,10
1955-04-06 07:00:00,1955,4,6,TX,33.33,-95.37,33.35,-95.2,2,0,0,,,9.8,10
1955-04-06 12:30:00,1955,4,6,SC,34.7,-80.9,0.0,0.0,1,0,0,3000000.0,,1.5,100
1955-04-06 15:30:00,1955,4,6,CA,34.0,-117.25,0.0,0.0,0,0,0,,,1.0,50
1955-05-10 16:30:00,1955,5,10,TX,32.27,-101.5,0.0,0.0,0,0,0,,,0.1,10
1955-05-10 16:30:00,1955,5,10,TX,32.27,-101.5,0.0,0.0,0,0,0,,,0.1,10
1955-05-10 16:30:00,1955,5,10,TX,32.27,-101.5,0.0,0.0,0,0,0,,,0.1,10
1955-05-10 16:50:00,1955,5,10,AR,35.92,-89.93,35.92,-89.85,2,0,0,5000000.0,,4.7,440
1955-05-10 17:00:00,1955,5,10,AR,35.45,-93.48,0.0,0.0,1,0,0,,,10.0,27
1955-05-10 18:00:00,1955,5,10,TX,34.07,-102.58,0.0,0.0,1,0,0,2000000.0,,0.1,10
1955-05-10 18:00:00,1955,5,10,TX,33.55,-101.92,33.58,-101.87,0,0,0,1000000.0,,3.8,10
1955-05-10 18:00:00,1955,5,10,TX,33.43,-102.5,33.43,-102.5,0,0,0,,,0.1,10
1955-05-11 10:15:00,1955,5,11,OK,35.0,-99.08,0.0,0.0,0,0,0,,,0.1,10
1955-05-11 10:30:00,1955,5,11,TX,27.78,-97.67,0.0,0.0,1,0,0,,,1.0,10
1955-05-11 10:30:00,1955,5,11,TX,27.78,-97.67,0.0,0.0,0,0,0,,,0.5,10
1955-05-11 14:20:00,1955,5,11,KS,37.23,-95.7,0.0,0.0,0,0,0,,,0.1,10
1955-05-11 15:00:00,1955,5,11,OK,34.67,-99.25,0.0,0.0,0,0,0,,,0.1,10
1955-05-11 16:10:00,1955,5,11,OK,35.5,-97.67,0.0,0.0,0,0,0,,,0.1,10
1955-05-11 16:15:00,1955,5,11,TX,32.38,-98.98,32.47,-98.7,1,0,0,5000000.0,,17.5,10
1955-05-11 18:00:00,1955,5,11,TX,32.1,-96.5,0.0,0.0,2,0,0,,,0.1,10
1955-05-11 18:43:00,1955,5,11,KS,37.45,-94.77,0.0,0.0,2,0,0,4000000.0,,0.1,10
1955-05-12 16:30:00,1955,5,12,TN,36.22,-85.5,36.3,-85.37,1,1,0,4000000.0,,9.4,300
1955-05-12 17:30:00,1955,5,12,CO,40.17,-105.1,0.0,0.0,1,0,0,3000000.0,,0.1,150
1955-05-12 17:58:00,1955,5,12,TN,35.83,-86.38,0.0,0.0,1,0,0,4000000.0,,0.3,20
1955-05-15 01:00:00,1955,5,15,CO,38.9,-102.5,0.0,0.0,0,0,0,,,0.1,10
1955-05-15 01:00:00,1955,5,15,CO,39.1,-102.75,0.0,0.0,1,0,0,4000000.0,,0.1,10
1955-05-15 15:00:00,1955,5,15,TX,29.6,-97.87,0.0,0.0,0,0,0,,,0.1,10
1955-05-15 19:30:00,1955,5,15,TX,29.5,-98.5,0.0,0.0,0,0,0,,,0.1,10
1955-05-16 15:00:00,1955,5,16,TX,33.05,-101.2,33.03,-101.12,1,0,0,,,4.9,17
1955-05-16 16:20:00,1955,5,16,TX,32.73,-100.88,32.83,-100.75,1,0,0,,,10.5,10
1955-05-17 15:00:00,1955,5,17,TX,34.2,-99.5,0.0,0.0,1,0,0,,,0.1,10
1955-05-17 23:30:00,1955,5,17,TX,31.72,-99.93,0.0,0.0,1,0,0,,,0.1,10
1955-05-18 05:30:00,1955,5,18,TX,28.7,-96.23,0.0,0.0,2,0,0,4000000.0,,2.5,10
1955-05-18 09:35:00,1955,5,18,TX,28.82,-98.12,0.0,0.0,0,0,0,,,0.1,10
1955-05-18 12:28:00,1955,5,18,TX,33.62,-102.4,0.0,0.0,1,0,0,,,0.1,600
1955-05-18 13:35:00,1955,5,18,NM,34.43,-103.62,0.0,0.0,1,0,0,3000000.0,,0.3,20
1955-05-18 15:00:00,1955,5,18,TX,34.27,-102.95,0.0,0.0,1,0,0,,,0.1,10
1955-05-18 18:00:00,1955,5,18,TX,29.57,-97.17,29.33,-96.95,2,0,0,4000000.0,,20.7,300
1955-05-19 05:00:00,1955,5,19,TX,29.45,-96.95,0.0,0.0,2,0,0,4000000.0,,2.0,50
1955-05-19 14:59:00,1955,5,19,OK,35.38,-97.57,0.0,0.0,0,0,0,,,0.1,10
1955-05-19 15:00:00,1955,5,19,TX,31.18,-94.8,0.0,0.0,2,0,0,3000000.0,,0.5,67
1955-05-19 15:00:00,1955,5,19,TX,33.62,-100.33,33.58,-99.78,1,0,0,,,31.7,33
1955-05-19 15:50:00,1955,5,19,TX,31.35,-96.65,0.0,0.0,0,0,0,,,0.1,10
1955-05-20 13:00:00,1955,5,20,AR,35.23,-91.25,35.25,-91.18,1,0,0,3000000.0,,4.3,80
1955-05-21 13:30:00,1955,5,21,GA,32.8,-83.82,32.88,-83.48,1,2,0,6000000.0,,20.4,400
1955-05-22 07:30:00,1955,5,22,GA,34.25,-85.18,0.0,0.0,0,0,0,3000000.0,,1.0,33
1955-05-22 15:00:00,1955,5,22,TX,33.8,-101.58,0.0,0.0,2,0,0,,,0.1,10
1955-05-22 19:00:00,1955,5,22,TX,33.37,-101.57,33.37,-101.57,1,0,0,3000000.0,,0.1,33
1955-05-22 20:00:00,1955,5,22,TX,33.83,-101.83,33.67,-101.53,2,0,0,3000000.0,,20.7,400
1955-05-22 20:20:00,1955,5,22,TX,36.0,-101.2,0.0,0.0,0,0,0,,,1.5,10
1955-05-22 21:00:00,1955,5,22,OK,36.62,-100.7,0.0,0.0,0,0,0,2000000.0,,0.1,10
1955-05-23 07:00:00,1955,5,23,TX,29.32,-96.08,0.0,0.0,2,0,0,,,0.5,10
1955-05-23 13:00:00,1955,5,23,LA,32.25,-93.0,32.28,-92.95,2,0,0,4000000.0,,4.1,400
1955-05-24 16:13:00,1955,5,24,GA,33.93,-84.58,33.97,-84.5,1,0,0,5000000.0,,5.4,300
1955-05-24 19:30:00,1955,5,24,GA,33.45,-82.52,0.0,0.0,0,0,3,3000000.0,,1.0,50
1955-05-25 05:00:00,1955,5,25,OK,34.67,-99.3,0.0,0.0,0,0,0,2000000.0,,0.1,10
1955-05-25 15:17:00,1955,5,25,TX,35.0,-100.22,35.5,-99.82,4,18,2,5000000.0,,45.1,1100
1955-05-25 15:17:00,1955,5,25,TX,35.0,-100.22,35.47,-100.0,4,10,0,4000000.0,,34.5,1100
1955-05-25 17:00:00,1955,5,25,OK,35.47,-100.0,35.5,-99.82,4,8,2,5000000.0,,10.6,1100
1955-05-25 18:00:00,1955,5,25,OK,36.25,-99.87,36.32,-99.83,1,0,0,3000000.0,,4.9,400
1955-05-25 18:00:00,1955,5,25,OK,34.8,-97.92,0.0,0.0,1,0,0,3000000.0,,0.1,10
1955-05-25 18:00:00,1955,5,25,TX,31.83,-100.98,0.0,0.0,0,0,0,,,0.1,440
1955-05-25 18:05:00,1955,5,25,OK,35.35,-99.87,35.38,-99.82,0,0,0,2000000.0,,3.8,300
1955-05-25 19:00:00,1955,5,25,OK,35.87,-97.9,0.0,0.0,1,0,0,3000000.0,,0.1,10
1955-05-25 19:40:00,1955,5,25,KS,38.8,-99.42,0.0,0.0,1,1,0,3000000.0,,0.1,10
1955-05-25 20:30:00,1955,5,25,OK,36.02,-99.3,36.07,-99.23,2,1,0,4000000.0,,5.1,300
1955-05-25 21:00:00,1955,5,25,OK,36.7,-97.62,36.85,-97.47,3,1,0,4000000.0,,13.3,440
1955-05-25 21:00:00,1955,5,25,OK,36.7,-97.3,36.73,-97.27,2,0,0,5000000.0,,2.7,500
1955-05-25 21:26:00,1955,5,25,OK,36.72,-97.28,37.0,-97.4,5,280,20,7000000.0,,28.4,500
1955-05-25 21:26:00,1955,5,25,OK,36.72,-97.28,37.0,-97.25,5,280,20,7000000.0,,19.6,500
1955-05-25 22:00:00,1955,5,25,KS,37.0,-97.25,37.05,-97.4,5,0,0,5000000.0,,8.8,500
1955-05-25 22:00:00,1955,5,25,OK,36.88,-97.15,37.45,-96.75,5,273,80,5000000.0,,56.4,1320
1955-05-25 22:00:00,1955,5,25,OK,36.88,-97.15,37.0,-97.15,5,0,0,5000000.0,,8.0,1320
1955-05-25 22:15:00,1955,5,25,KS,37.0,-97.25,37.45,-96.75,5,273,80,5000000.0,,48.4,1320
1955-05-25 22:30:00,1955,5,25,TX,32.85,-100.45,0.0,0.0,1,0,0,3000000.0,,0.3,440
1955-05-25 23:00:00,1955,5,25,OK,34.7,-99.5,34.77,-99.43,1,0,0,4000000.0,,6.2,300
1955-05-25 23:30:00,1955,5,25,TX,33.42,-99.97,33.55,-99.83,2,0,0,3000000.0,,11.9,300
1955-05-26 00:27:00,1955,5,26,KS,38.63,-95.78,39.32,-94.92,2,0,0,5000000.0,,66.2,10
1955-05-26 01:38:00,1955,5,26,TX,33.92,-98.5,33.92,-98.48,2,0,0,4000000.0,,1.3,33
1955-05-26 02:30:00,1955,5,26,OK,34.45,-97.67,0.0,0.0,0,0,0,4000000.0,,0.1,10
1955-05-26 02:30:00,1955,5,26,OK,35.07,-97.93,0.0,0.0,1,0,0,4000000.0,,0.1,10
1955-05-26 03:00:00,1955,5,26,OK,35.42,-97.5,0.0,0.0,1,0,0,4000000.0,,0.5,50
1955-05-26 03:00:00,1955,5,26,OK,35.25,-97.5,35.37,-97.35,1,0,0,2000000.0,,11.6,70
1955-05-26 03:30:00,1955,5,26,OK,35.33,-97.0,0.0,0.0,0,0,0,,,0.1,10
1955-05-26 04:00:00,1955,5,26,OK,35.98,-96.77,0.0,0.0,0,0,0,,,0.1,10
1955-05-26 05:20:00,1955,5,26,OK,34.0,-96.38,34.05,-96.33,0,0,0,4000000.0,,4.5,50
1955-05-26 06:45:00,1955,5,26,OK,35.45,-94.8,35.62,-94.65,1,2,0,3000000.0,,14.2,400
1955-05-26 07:00:00,1955,5,26,MO,37.08,-94.55,37.12,-94.52,1,0,0,1000000.0,,2.7,50
1955-05-26 08:30:00,1955,5,26,TX,32.08,-96.47,0.0,0.0,0,0,0,,,0.1,10
1955-05-26 09:45:00,1955,5,26,MO,38.65,-92.68,0.0,0.0,1,0,0,3000000.0,,0.2,10
1955-05-26 11:50:00,1955,5,26,IL,40.03,-91.15,0.0,0.0,2,0,0,4000000.0,,1.5,500
1955-05-26 13:00:00,1955,5,26,KS,38.4,-97.65,0.0,0.0,0,0,0,,,0.1,10
1955-05-26 14:49:00,1955,5,26,IL,40.55,-89.62,0.0,0.0,2,1,0,5000000.0,,1.5,100
1955-05-26 16:00:00,1955,5,26,IL,41.75,-87.75,0.0,0.0,1,2,0,5000000.0,,1.5,100
1955-05-26 16:30:00,1955,5,26,IL,41.22,-87.98,41.35,-87.67,1,0,0,5000000.0,,18.7,400
1955-05-26 16:45:00,1955,5,26,AR,34.7,-93.07,34.87,-92.6,3,3,0,5000000.0,,28.8,1000
1955-05-26 17:00:00,1955,5,26,NE,42.32,-96.5,42.38,-96.55,1,0,0,,,4.3,17
1955-05-26 17:20:00,1955,5,26,AR,34.95,-92.63,34.98,-92.57,2,0,0,4000000.0,,4.5,880
1955-05-26 17:30:00,1955,5,26,NE,42.23,-97.0,42.32,-96.92,2,0,0,4000000.0,,6.5,167
1955-05-26 17:30:00,1955,5,26,KS,39.68,-94.98,39.77,-94.88,2,1,0,4000000.0,,7.8,220
1955-05-26 18:00:00,1955,5,26,MO,39.33,-93.67,0.0,0.0,0,1,0,4000000.0,,0.2,10
1955-05-26 18:30:00,1955,5,26,KS,37.83,-94.88,0.0,0.0,0,0,0,,,0.1,10
1955-05-26 19:00:00,1955,5,26,KS,37.03,-94.75,0.0,0.0,0,0,0,,,0.1,10
1955-05-26 19:00:00,1955,5,26,MO,36.55,-91.7,0.0,0.0,1,0,0,2000000.0,,2.0,10
1955-05-26 19:00:00,1955,5,26,MO,39.83,-93.22,0.0,0.0,1,0,0,3000000.0,,0.2,10
1955-05-26 20:00:00,1955,5,26,MO,40.43,-92.68,40.6,-92.62,2,2,0,4000000.0,,11.7,27
1955-05-26 20:20:00,1955,5,26,AR,35.38,-91.33,35.45,-91.23,2,7,0,5000000.0,,7.5,10
1955-05-27 14:30:00,1955,5,27,KS,39.73,-99.22,39.85,-99.22,0,0,0,,,8.0,10
1955-05-27 15:00:00,1955,5,27,MO,39.12,-90.72,0.0,0.0,1,0,0,1000000.0,,0.2,10
1955-05-27 18:27:00,1955,5,27,KS,37.68,-100.05,0.0,0.0,0,0,0,,,0.1,10
1955-05-27 18:30:00,1955,5,27,KS,38.22,-95.13,38.48,-94.77,2,0,0,,,27.0,10
1955-05-27 19:15:00,1955,5,27,KS,37.55,-99.63,0.0,0.0,0,0,0,4000000.0,,0.1,10
1955-05-27 19:15:00,1955,5,27,KS,37.57,-99.65,0.0,0.0,0,0,0,,,0.1,10
1955-05-27 20:25:00,1955,5,27,KS,37.65,-98.13,0.0,0.0,1,0,0,4000000.0,,0.1,10
1955-05-27 20:30:00,1955,5,27,KS,37.23,-98.22,0.0,0.0,1,0,0,,,0.1,10
1955-05-27 20:40:00,1955,5,27,KS,39.43,-96.58,0.0,0.0,0,0,0,,,0.1,10
1955-05-27 21:00:00,1955,5,27,MO,38.73,-94.4,0.0,0.0,1,0,0,3000000.0,,0.2,10
1955-05-27 21:00:00,1955,5,27,OK,36.93,-97.93,0.0,0.0,0,0,0,2000000.0,,0.1,400
1955-05-27 21:15:00,1955,5,27,KS,37.67,-96.83,0.0,0.0,0,0,0,,,0.1,10
1955-05-27 21:15:00,1955,5,27,KS,37.68,-96.85,0.0,0.0,0,0,0,,,0.1,10
1955-05-27 21:15:00,1955,5,27,KS,37.23,-97.47,0.0,0.0,0,0,0,,,0.1,10
1955-05-27 21:15:00,1955,5,27,KS,37.25,-97.48,0.0,0.0,0,0,0,,,0.1,10
1955-05-27 21:15:00,1955,5,27,KS,37.88,-97.4,0.0,0.0,0,0,0,,,0.1,10
1955-05-27 21:15:00,1955,5,27,KS,37.9,-97.4,0.0,0.0,0,0,0,,,0.1,10
1955-05-27 21:15:00,1955,5,27,KS,37.92,-97.42,0.0,0.0,1,0,0,4000000.0,,0.1,10
1955-05-27 21:15:00,1955,5,27,KS,37.75,-97.42,0.0,0.0,0,0,0,,,0.1,10
1955-05-27 21:15:00,1955,5,27,KS,37.73,-97.4,0.0,0.0,0,0,0,,,0.1,10
1955-05-27 21:15:00,1955,5,27,KS,37.27,-96.82,0.0,0.0,0,0,0,,,0.1,10
1955-05-27 21:15:00,1955,5,27,KS,37.25,-96.8,0.0,0.0,0,0,0,,,0.1,10
1955-05-27 21:15:00,1955,5,27,OK,36.75,-97.55,36.98,-97.27,1,0,0,3000000.0,,22.4,300
1955-05-27 21:30:00,1955,5,27,OK,36.85,-97.33,0.0,0.0,0,0,0,,,0.1,10
1955-05-27 22:00:00,1955,5,27,OK,36.67,-97.3,0.0,0.0,0,0,0,,,0.1,10
1955-05-28 01:30:00,1955,5,28,OK,36.67,-96.37,0.0,0.0,0,0,0,2000000.0,,0.1,10
1955-05-28 03:00:00,1955,5,28,MI,43.08,-84.43,0.0,0.0,1,0,0,3000000.0,,0.1,10
1955-05-28 08:00:00,1955,5,28,MI,42.12,-85.63,42.75,-84.72,2,1,0,5000000.0,,64.6,100
1955-05-28 08:16:00,1955,5,28,IN,40.53,-85.98,40.58,-85.87,2,3,0,6000000.0,,6.8,100
1955-05-28 13:15:00,1955,5,28,WI,42.72,-89.23,0.0,0.0,1,0,0,4000000.0,,0.1,100
1955-05-28 15:05:00,1955,5,28,WI,44.62,-88.8,44.67,-88.78,1,4,0,4000000.0,,2.7,73
1955-05-28 17:00:00,1955,5,28,MI,42.2,-85.53,0.0,0.0,0,0,0,3000000.0,,0.1,10
1955-05-30 13:30:00,1955,5,30,NC,34.75,-77.42,0.0,0.0,1,0,0,3000000.0,,0.1,27
1955-05-30 15:45:00,1955,5,30,FL,26.62,-80.75,0.0,0.0,0,0,0,,,0.1,10
1955-05-30 21:23:00,1955,5,30,TX,31.83,-103.08,0.0,0.0,2,0,0,4000000.0,,2.0,600
1955-05-30 23:59:00,1955,5,30,OK,35.5,-98.98,35.5,-98.9,1,0,0,3000000.0,,4.3,300
1955-05-02 20:00:00,1955,5,2,NE,40.83,-99.7,0.0,0.0,1,0,0,,,0.1,50
1955-05-02 23:00:00,1955,5,2,NE,41.38,-99.63,0.0,0.0,2,0,0,,,0.1,10
1955-05-03 18:00:00,1955,5,3,WI,45.33,-89.72,45.38,-89.58,3,2,0,5000000.0,,6.8,10
1955-05-05 17:00:00,1955,5,5,NC,36.27,-76.4,0.0,0.0,1,0,0,4000000.0,,0.1,10
1955-05-05 19:00:00,1955,5,5,TX,31.42,-103.53,0.0,0.0,2,1,0,,,0.1,10
1955-05-06 16:15:00,1955,5,6,IA,41.65,-95.32,41.8,-95.08,2,0,0,4000000.0,,15.5,200
1955-05-06 17:00:00,1955,5,6,KS,38.33,-99.03,0.0,0.0,1,0,0,3000000.0,,0.1,10
1955-05-06 18:15:00,1955,5,6,TX,31.1,-97.35,30.98,-97.25,2,1,1,5000000.0,,10.1,33
1955-05-06 18:30:00,1955,5,6,TX,31.05,-99.47,0.0,0.0,0,0,0,,,0.1,10
1955-05-06 19:30:00,1955,5,6,TX,30.78,-97.27,30.73,-97.22,2,0,0,5000000.0,,4.9,100
1955-05-08 15:15:00,1955,5,8,TX,32.4,-100.9,0.0,0.0,1,0,0,3000000.0,,1.0,17
1955-05-08 16:00:00,1955,5,8,GA,30.83,-83.98,0.0,0.0,0,0,0,3000000.0,,0.2,17
1955-05-08 21:00:00,1955,5,8,OK,34.65,-99.58,34.77,-99.33,1,0,0,3000000.0,,16.3,10
1955-05-09 13:00:00,1955,5,9,CO,40.2,-104.82,0.0,0.0,1,0,0,2000000.0,,0.1,100
1955-06-10 16:15:00,1955,6,10,AR,35.55,-90.37,0.0,0.0,1,0,0,2000000.0,,0.5,250
1955-06-11 10:30:00,1955,6,11,SC,34.02,-81.0,0.0,0.0,0,0,0,3000000.0,,0.8,50
1955-06-11 14:00:00,1955,6,11,VA,37.37,-79.82,0.0,0.0,1,0,0,3000000.0,,0.1,10
1955-06-11 15:00:00,1955,6,11,NC,35.77,-77.52,35.88,-77.2,2,0,0,5000000.0,,19.4,200
1955-06-11 15:15:00,1955,6,11,IN,39.18,-86.83,0.0,0.0,1,0,0,3000000.0,,0.1,10
1955-06-12 19:00:00,1955,6,12,KS,38.47,-101.37,0.0,0.0,0,0,0,,,0.1,10
1955-06-12 19:00:00,1955,6,12,KS,38.78,-101.95,0.0,0.0,0,0,0,,,0.1,10
1955-06-13 17:30:00,1955,6,13,AZ,33.25,-111.62,0.0,0.0,1,0,0,4000000.0,,1.0,10
1955-06-14 20:30:00,1955,6,14,OK,34.67,-98.95,34.85,-98.73,2,0,0,4000000.0,,17.6,500
1955-06-15 20:00:00,1955,6,15,OK,36.1,-99.75,36.17,-99.68,2,0,0,5000000.0,,5.9,500
1955-06-16 01:20:00,1955,6,16,TX,32.22,-98.67,0.0,0.0,0,0,0,,,0.1,10
1955-06-16 14:00:00,1955,6,16,UT,39.23,-111.83,0.0,0.0,0,0,0,,,0.1,10
1955-06-16 14:00:00,1955,6,16,UT,39.23,-111.83,39.25,-111.78,2,0,0,,,2.7,333
1955-06-16 15:00:00,1955,6,16,TX,30.72,-101.22,0.0,0.0,2,0,0,,,3.0,333
1955-06-16 15:30:00,1955,6,16,TX,35.23,-101.65,0.0,0.0,0,0,0,,,0.3,67
1955-06-16 15:30:00,1955,6,16,TX,35.28,-101.38,0.0,0.0,1,0,0,1000000.0,,1.0,17
1955-06-16 15:30:00,1955,6,16,TX,35.22,-101.27,0.0,0.0,0,0,0,,,2.0,17
1955-06-16 15:30:00,1955,6,16,TX,35.22,-101.27,0.0,0.0,0,0,0,,,2.0,17
1955-06-16 15:30:00,1955,6,16,TX,32.45,-99.85,0.0,0.0,1,0,0,,,0.1,10
1955-06-16 16:07:00,1955,6,16,TX,35.35,-101.35,0.0,0.0,0,0,0,,,0.3,10
1955-06-16 17:00:00,1955,6,16,TX,35.92,-100.12,35.95,-100.07,1,0,0,4000000.0,,3.8,1320
1955-06-16 18:30:00,1955,6,16,OK,36.13,-99.8,0.0,0.0,1,0,0,,,0.1,10
1955-06-16 18:30:00,1955,6,16,TX,35.0,-101.07,0.0,0.0,2,0,0,1000000.0,,1.0,20
1955-06-16 18:30:00,1955,6,16,TX,34.97,-100.93,0.0,0.0,0,0,0,,,1.0,10
1955-06-17 13:00:00,1955,6,17,NE,42.25,-97.1,42.35,-96.93,2,0,0,3000000.0,,10.6,40
1955-06-17 13:00:00,1955,6,17,KS,37.38,-100.22,0.0,0.0,0,0,0,3000000.0,,0.1,10
1955-06-17 13:00:00,1955,6,17,KS,37.4,-100.23,0.0,0.0,0,0,0,3000000.0,,0.1,10
1955-06-17 13:00:00,1955,6,17,KS,37.42,-100.2,0.0,0.0,0,0,0,3000000.0,,0.1,10
1955-06-17 13:00:00,1955,6,17,KS,37.33,-100.02,0.0,0.0,2,0,0,,,0.1,10
1955-06-17 13:30:00,1955,6,17,KS,37.25,-100.37,0.0,0.0,2,0,0,,,0.1,10
1955-06-17 13:30:00,1955,6,17,KS,37.27,-100.35,0.0,0.0,0,0,0,,,0.1,10
1955-06-17 13:30:00,1955,6,17,KS,37.28,-100.33,0.0,0.0,0,0,0,,,0.1,10
1955-06-17 13:30:00,1955,6,17,KS,37.3,-100.32,0.0,0.0,1,0,0,,,0.1,10
1955-06-17 17:30:00,1955,6,17,OK,36.75,-98.7,36.78,-98.65,2,0,0,4000000.0,,3.6,500
1955-06-17 17:48:00,1955,6,17,OK,36.42,-98.2,0.0,0.0,1,0,0,,,1.0,10
1955-06-17 19:10:00,1955,6,17,TX,34.85,-100.22,34.88,-99.93,3,0,0,5000000.0,,16.2,67
1955-06-17 20:30:00,1955,6,17,OK,36.5,-98.45,0.0,0.0,2,0,0,3000000.0,,1.0,100
1955-06-17 20:40:00,1955,6,17,OK,34.92,-99.27,0.0,0.0,0,0,0,,,0.5,50
1955-06-17 22:20:00,1955,6,17,OK,34.5,-98.98,0.0,0.0,2,0,0,4000000.0,,0.8,440
1955-06-18 00:30:00,1955,6,18,OK,34.67,-97.25,0.0,0.0,1,0,0,,,0.1,10
1955-06-18 13:00:00,1955,6,18,MN,46.5,-95.77,0.0,0.0,0,0,0,2000000.0,,0.1,10
1955-06-18 13:50:00,1955,6,18,CO,40.65,-102.65,40.62,-102.55,2,1,0,5000000.0,,4.9,83
1955-06-18 17:30:00,1955,6,18,OK,36.75,-98.37,0.0,0.0,1,0,0,4000000.0,,2.0,100
1955-06-18 17:30:00,1955,6,18,OK,36.75,-98.37,0.0,0.0,0,0,0,,,0.1,10
1955-06-18 19:00:00,1955,6,18,TX,33.73,-101.4,0.0,0.0,0,0,0,,,0.1,10
1955-06-18 19:05:00,1955,6,18,TX,34.55,-102.68,0.0,0.0,0,0,0,,,0.1,10
1955-06-18 19:30:00,1955,6,18,OK,36.78,-99.08,36.82,-99.03,2,0,0,4000000.0,,3.6,100
1955-06-18 20:00:00,1955,6,18,TX,36.33,-102.07,0.0,0.0,0,0,0,,,0.1,10
1955-06-18 20:00:00,1955,6,18,TX,36.33,-102.07,0.0,0.0,0,0,0,,,0.1,10
1955-06-18 20:00:00,1955,6,18,TX,36.33,-102.07,0.0,0.0,0,0,0,1000000.0,,0.1,10
1955-06-19 14:30:00,1955,6,19,MI,45.15,-84.92,45.18,-84.87,1,0,0,3000000.0,,2.3,50
1955-06-19 17:35:00,1955,6,19,TX,36.58,-102.23,0.0,0.0,0,0,0,,,0.1,10
1955-06-19 18:30:00,1955,6,19,CO,37.18,-102.72,0.0,0.0,0,0,0,,,0.1,10
1955-06-19 18:30:00,1955,6,19,CO,37.18,-102.72,0.0,0.0,0,0,0,,,0.1,10
